INFO:tensorflow:Restoring parameters from /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model restored from best_cog_lm.ckpt
INFO:root:[TRAINING] Epoch: 0 | Step: 100 | Global step: 100 | Running loss avg: 3.3961
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/autoencoder/src/checkpoints/full/best_cog_lm.ckpt
INFO:root:Validation best checkpoint saved!
Epoch validation loss: 1.7988 | Epoch training loss: 0.3181
INFO:root:[TRAINING] Epoch: 11 | Step: 100 | Global step: 24883 | Running loss avg: 0.3161
INFO:root:[TRAINING] Epoch: 11 | Step: 200 | Global step: 24983 | Running loss avg: 0.3031
INFO:root:[TRAINING] Epoch: 11 | Step: 300 | Global step: 25083 | Running loss avg: 0.3168
INFO:root:[TRAINING] Epoch: 11 | Step: 400 | Global step: 25183 | Running loss avg: 0.4539
INFO:root:[TRAINING] Epoch: 11 | Step: 500 | Global step: 25283 | Running loss avg: 0.3761
INFO:root:[TRAINING] Epoch: 11 | Step: 600 | Global step: 25383 | Running loss avg: 0.3403
INFO:root:[TRAINING] Epoch: 11 | Step: 700 | Global step: 25483 | Running loss avg: 0.2805
INFO:root:[TRAINING] Epoch: 11 | Step: 800 | Global step: 25583 | Running loss avg: 0.2537
INFO:root:[TRAINING] Epoch: 11 | Step: 900 | Global step: 25683 | Running loss avg: 0.2815
INFO:root:[TRAINING] Epoch: 11 | Step: 1000 | Global step: 25783 | Running loss avg: 0.2994
INFO:root:[TRAINING] Epoch: 11 | Step: 1100 | Global step: 25883 | Running loss avg: 0.2813
INFO:root:[TRAINING] Epoch: 11 | Step: 1200 | Global step: 25983 | Running loss avg: 0.2274
INFO:root:[TRAINING] Epoch: 11 | Step: 1300 | Global step: 26083 | Running loss avg: 0.1354
INFO:root:[TRAINING] Epoch: 11 | Step: 1400 | Global step: 26183 | Running loss avg: 0.1252
INFO:root:[TRAINING] Epoch: 11 | Step: 1500 | Global step: 26283 | Running loss avg: 0.1919
INFO:root:[TRAINING] Epoch: 11 | Step: 1600 | Global step: 26383 | Running loss avg: 0.2496
INFO:root:[TRAINING] Epoch: 11 | Step: 1700 | Global step: 26483 | Running loss avg: 0.2479
INFO:root:[TRAINING] Epoch: 11 | Step: 1800 | Global step: 26583 | Running loss avg: 0.2242
INFO:root:[TRAINING] Epoch: 11 | Step: 1900 | Global step: 26683 | Running loss avg: 0.1927
INFO:root:[TRAINING] Epoch: 11 | Step: 2000 | Global step: 26783 | Running loss avg: 0.3704
INFO:root:[TRAINING] Epoch: 11 | Step: 2100 | Global step: 26883 | Running loss avg: 0.5631
INFO:root:[TRAINING] Epoch: 11 | Step: 2200 | Global step: 26983 | Running loss avg: 0.4121
INFO:root:[TRAINING] Epoch 11 concluded | Average epoch loss: 0.2950 | Average speed: 3243.93 wps
INFO:root:[VALIDATION] Epoch: 11 | Step: 100 | Running loss avg: 1.2217
INFO:root:[VALIDATION] Epoch: 11 | Step: 200 | Running loss avg: 1.4321
INFO:root:[VALIDATION] Epoch: 11 | Step: 300 | Running loss avg: 1.6001
INFO:root:[VALIDATION] Epoch: 11 | Step: 400 | Running loss avg: 1.4674
INFO:root:[VALIDATION] Epoch 11 concluded | Validation epoch loss: 1.4381
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: it is not so much the facts of the matter that have given rise to this proposal as the pressures attending the search for a unanimous compromise
Decoded: it is not much much the note of the question that have given to to this proposal on the report in the report on the final contribution.
INFO:root:Encoded: mr medina i suggest that we listen again to the recording of the sitting and if necessary make the changes you specify
Decoded: mr mr i said what we suggest you i understand you to the register of the committee and in take no measures you.
INFO:root:Encoded: i also consider it essential for the sake of coherence that existing legislation on scrapie which is limited to the trade in ovine and caprine animals should be incorporated in a single and complete set of new rules on tse affecting all animals throughout the european union rules designed to prevent the consumption of foodstuffs or feedingstuffs
Decoded: i also agree it essential of the degree of that the community policy on interreg which is be with the internal in and and <UNK> million should be applied in a whole and the set of the existing on management on cases above all producers in the european rules decisions intended to prevent the cost of bse.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: a europe which defends its values of human dignity and democratic rule of law both internally and to the outside world and at the same time looks after its global interests with dignity patience and convincing selfconfidence
Decoded: the europe who expresses its importance of human rights and on of of all both immigration and and at the world union and the same time ever towards the new power to respect affairs and <UNK> <UNK>.
INFO:root:Encoded: that is why this parliament must urge the oau the european union the commission and the government of sierra leone to adopt and promote whatever measures are necessary to end diamond trafficking and the control of that country s abundant natural resources by those people who thanks to diamonds have become men of war
Decoded: that is why this commission must the the the european union the commission and the course of east to i cannot and ensure that measures are necessary to implement peace practices and the system of that of its a social health are of to which have to against serbia have committed against.
INFO:root:Encoded: this would prejudice the future of those waters given the possibility that the planned referendum on selfdetermination will support the independence of that territory
Decoded: this would undoubtedly the state of those colleagues about the the of the words about the the acquis during of nato will to national.
INFO:root:==========
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/autoencoder/src/checkpoints/full/best_cog_lm.ckpt
INFO:root:Validation best checkpoint saved!
Epoch validation loss: 1.4381 | Epoch training loss: 0.2950
INFO:root:[TRAINING] Epoch: 12 | Step: 100 | Global step: 27136 | Running loss avg: 0.2859
INFO:root:[TRAINING] Epoch: 12 | Step: 200 | Global step: 27236 | Running loss avg: 0.2514
INFO:root:[TRAINING] Epoch: 12 | Step: 300 | Global step: 27336 | Running loss avg: 0.2837
INFO:root:[TRAINING] Epoch: 12 | Step: 400 | Global step: 27436 | Running loss avg: 0.4412
INFO:root:[TRAINING] Epoch: 12 | Step: 500 | Global step: 27536 | Running loss avg: 0.3843
INFO:root:[TRAINING] Epoch: 12 | Step: 600 | Global step: 27636 | Running loss avg: 0.3894
INFO:root:[TRAINING] Epoch: 12 | Step: 700 | Global step: 27736 | Running loss avg: 0.3662
INFO:root:[TRAINING] Epoch: 12 | Step: 800 | Global step: 27836 | Running loss avg: 0.3507
INFO:root:[TRAINING] Epoch: 12 | Step: 900 | Global step: 27936 | Running loss avg: 0.3789
INFO:root:[TRAINING] Epoch: 12 | Step: 1000 | Global step: 28036 | Running loss avg: 0.3237
INFO:root:[TRAINING] Epoch: 12 | Step: 1100 | Global step: 28136 | Running loss avg: 0.2883
INFO:root:[TRAINING] Epoch: 12 | Step: 1200 | Global step: 28236 | Running loss avg: 0.2489
INFO:root:[TRAINING] Epoch: 12 | Step: 1300 | Global step: 28336 | Running loss avg: 0.1978
INFO:root:[TRAINING] Epoch: 12 | Step: 1400 | Global step: 28436 | Running loss avg: 0.1938
INFO:root:[TRAINING] Epoch: 12 | Step: 1500 | Global step: 28536 | Running loss avg: 0.3990
INFO:root:[TRAINING] Epoch: 12 | Step: 1600 | Global step: 28636 | Running loss avg: 0.3348
INFO:root:[TRAINING] Epoch: 12 | Step: 1700 | Global step: 28736 | Running loss avg: 0.3624
INFO:root:[TRAINING] Epoch: 12 | Step: 1800 | Global step: 28836 | Running loss avg: 0.2777
INFO:root:[TRAINING] Epoch: 12 | Step: 1900 | Global step: 28936 | Running loss avg: 0.2578
INFO:root:[TRAINING] Epoch: 12 | Step: 2000 | Global step: 29036 | Running loss avg: 0.2054
INFO:root:[TRAINING] Epoch: 12 | Step: 2100 | Global step: 29136 | Running loss avg: 0.1156
INFO:root:[TRAINING] Epoch: 12 | Step: 2200 | Global step: 29236 | Running loss avg: 0.1096
INFO:root:[TRAINING] Epoch 12 concluded | Average epoch loss: 0.2890 | Average speed: 3257.07 wps
INFO:root:[VALIDATION] Epoch: 12 | Step: 100 | Running loss avg: 1.7973
INFO:root:[VALIDATION] Epoch: 12 | Step: 200 | Running loss avg: 1.1546
INFO:root:[VALIDATION] Epoch: 12 | Step: 300 | Running loss avg: 1.1112
INFO:root:[VALIDATION] Epoch: 12 | Step: 400 | Running loss avg: 1.2772
INFO:root:[VALIDATION] Epoch 12 concluded | Validation epoch loss: 1.3372
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: this centre should not be an unwieldy new body but rather fall under the remit of an existing body
Decoded: this policy should not be an prosecutor open programme and so be under the adoption of an international conference.
INFO:root:Encoded: we do not dispute the fact that smoking damages your health and we therefore agree with the spirit of the directive proposed by the european commission
Decoded: we do not forget the case that child wonder the <UNK> which we also fully with the favour of the <NUM> proposed by the european council.
INFO:root:Encoded: we need a sound tourism policy for the union
Decoded: we need a transparent research policy for the union.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: therefore any supervision of data protection is carried out in the member state of origin with full respect for the council of europe convention of january 1981 and the recommendation of the committee of ministers of the council of europe of september 1987
Decoded: so clear concerning the data is no reasons in the european state of people in its order for the council of our states of european and the vote of the council of the council of the council of europe on <NUM> <UNK>.
INFO:root:Encoded: i am forced to comply with the general regulation on the structural funds at least as laid down until 2006
Decoded: i am allow to come with the budgetary report on the structural funds at even as made covered after <NUM>.
INFO:root:Encoded: i would like to present the commission s conclusion to you without any further ado it agrees with the conclusions of the draft recommendation and therefore with ratification by this parliament
Decoded: i would like to take the commission s request to you after no further answer it refers with the adoption of the draft resolution and also on action with this parliament.
INFO:root:==========
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/autoencoder/src/checkpoints/full/best_cog_lm.ckpt
INFO:root:Validation best checkpoint saved!
Epoch validation loss: 1.3372 | Epoch training loss: 0.2890
INFO:root:[TRAINING] Epoch: 13 | Step: 100 | Global step: 29389 | Running loss avg: 0.2406
INFO:root:[TRAINING] Epoch: 13 | Step: 200 | Global step: 29489 | Running loss avg: 0.2422
INFO:root:[TRAINING] Epoch: 13 | Step: 300 | Global step: 29589 | Running loss avg: 0.2876
INFO:root:[TRAINING] Epoch: 13 | Step: 400 | Global step: 29689 | Running loss avg: 0.3975
INFO:root:[TRAINING] Epoch: 13 | Step: 500 | Global step: 29789 | Running loss avg: 0.4122
INFO:root:[TRAINING] Epoch: 13 | Step: 600 | Global step: 29889 | Running loss avg: 0.4614
INFO:root:[TRAINING] Epoch: 13 | Step: 700 | Global step: 29989 | Running loss avg: 0.4243
INFO:root:[TRAINING] Epoch: 13 | Step: 800 | Global step: 30089 | Running loss avg: 0.4352
INFO:root:[TRAINING] Epoch: 13 | Step: 900 | Global step: 30189 | Running loss avg: 0.2046
INFO:root:[TRAINING] Epoch: 13 | Step: 1000 | Global step: 30289 | Running loss avg: 0.1229
INFO:root:[TRAINING] Epoch: 13 | Step: 1100 | Global step: 30389 | Running loss avg: 0.1195
INFO:root:[TRAINING] Epoch: 13 | Step: 1200 | Global step: 30489 | Running loss avg: 0.3057
INFO:root:[TRAINING] Epoch: 13 | Step: 1300 | Global step: 30589 | Running loss avg: 0.3537
INFO:root:[TRAINING] Epoch: 13 | Step: 1400 | Global step: 30689 | Running loss avg: 0.3132
INFO:root:[TRAINING] Epoch: 13 | Step: 1500 | Global step: 30789 | Running loss avg: 0.2340
INFO:root:[TRAINING] Epoch: 13 | Step: 1600 | Global step: 30889 | Running loss avg: 0.2343
INFO:root:[TRAINING] Epoch: 13 | Step: 1700 | Global step: 30989 | Running loss avg: 0.2272
INFO:root:[TRAINING] Epoch: 13 | Step: 1800 | Global step: 31089 | Running loss avg: 0.1770
INFO:root:[TRAINING] Epoch: 13 | Step: 1900 | Global step: 31189 | Running loss avg: 0.1655
INFO:root:[TRAINING] Epoch: 13 | Step: 2000 | Global step: 31289 | Running loss avg: 0.2272
INFO:root:[TRAINING] Epoch: 13 | Step: 2100 | Global step: 31389 | Running loss avg: 0.3015
INFO:root:[TRAINING] Epoch: 13 | Step: 2200 | Global step: 31489 | Running loss avg: 0.2884
INFO:root:[TRAINING] Epoch 13 concluded | Average epoch loss: 0.2804 | Average speed: 3265.99 wps
INFO:root:[VALIDATION] Epoch: 13 | Step: 100 | Running loss avg: 0.9262
INFO:root:[VALIDATION] Epoch: 13 | Step: 200 | Running loss avg: 1.0933
INFO:root:[VALIDATION] Epoch: 13 | Step: 300 | Running loss avg: 1.7427
INFO:root:[VALIDATION] Epoch: 13 | Step: 400 | Running loss avg: 1.0521
INFO:root:[VALIDATION] Epoch 13 concluded | Validation epoch loss: 1.2066
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: i have in mind budgetary and financing aspects indebtedness assistance in sensitive areas such as food safety humanitarian educational and healthrelated issues and also fields such as the environment investment and access to information and new technologies
Decoded: i to favour in committee and protection of these policies with in water and such competition social trade and against standards and improving transparency and which necessary such as which data and information to work and new.
INFO:root:Encoded: we will only be able to control this abuse if we at long last implement the eurodac fingerprinting system which we have been waiting such a long time for and if the council finally decides to allow this system to enter into force
Decoded: we are not able to to the water because if will only only to the review it is that the <NUM> it used it a long time in and i the council would agree to make this programme to come into to place.
INFO:root:Encoded: the french presidency has set itself the objective of placing europe at the service of growth and full employment
Decoded: the <UNK> parliament has taken if a objective of creating europe at the problem of culture and economic policy.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: one of the key proposals is to separate the audit and financial control functions
Decoded: one of the excellent report is to make the communications and financial control systems.
INFO:root:Encoded: mr newton dunn this is a complex issue and it relates of course to the type of legislative practice involved and in particular to the degree of similarity between the legislative practices adopted in the european union and in its member states
Decoded: mr de crespo it is a important thing and it means of to that the main of this will and in in in the the way of both between the <NUM> agreements adopted in the european union and in our member states.
INFO:root:Encoded: we should not forget that trafficking has economic roots
Decoded: we should not know that trafficking is our trafficking.
INFO:root:==========
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/autoencoder/src/checkpoints/full/best_cog_lm.ckpt
INFO:root:Validation best checkpoint saved!
Epoch validation loss: 1.2066 | Epoch training loss: 0.2804
INFO:root:[TRAINING] Epoch: 14 | Step: 100 | Global step: 31642 | Running loss avg: 0.3394
INFO:root:[TRAINING] Epoch: 14 | Step: 200 | Global step: 31742 | Running loss avg: 0.3245
INFO:root:[TRAINING] Epoch: 14 | Step: 300 | Global step: 31842 | Running loss avg: 0.3255
INFO:root:[TRAINING] Epoch: 14 | Step: 400 | Global step: 31942 | Running loss avg: 0.1881
INFO:root:[TRAINING] Epoch: 14 | Step: 500 | Global step: 32042 | Running loss avg: 0.1745
INFO:root:[TRAINING] Epoch: 14 | Step: 600 | Global step: 32142 | Running loss avg: 0.5336
INFO:root:[TRAINING] Epoch: 14 | Step: 700 | Global step: 32242 | Running loss avg: 0.5305
INFO:root:[TRAINING] Epoch: 14 | Step: 800 | Global step: 32342 | Running loss avg: 0.5033
INFO:root:[TRAINING] Epoch: 14 | Step: 900 | Global step: 32442 | Running loss avg: 0.3115
INFO:root:[TRAINING] Epoch: 14 | Step: 1000 | Global step: 32542 | Running loss avg: 0.2704
INFO:root:[TRAINING] Epoch: 14 | Step: 1100 | Global step: 32642 | Running loss avg: 0.2748
INFO:root:[TRAINING] Epoch: 14 | Step: 1200 | Global step: 32742 | Running loss avg: 0.4245
INFO:root:[TRAINING] Epoch: 14 | Step: 1300 | Global step: 32842 | Running loss avg: 0.3710
INFO:root:[TRAINING] Epoch: 14 | Step: 1400 | Global step: 32942 | Running loss avg: 0.3345
INFO:root:[TRAINING] Epoch: 14 | Step: 1500 | Global step: 33042 | Running loss avg: 0.2530
INFO:root:[TRAINING] Epoch: 14 | Step: 1600 | Global step: 33142 | Running loss avg: 0.2629
INFO:root:[TRAINING] Epoch: 14 | Step: 1700 | Global step: 33242 | Running loss avg: 0.2220
INFO:root:[TRAINING] Epoch: 14 | Step: 1800 | Global step: 33342 | Running loss avg: 0.1102
INFO:root:[TRAINING] Epoch: 14 | Step: 1900 | Global step: 33442 | Running loss avg: 0.0959
INFO:root:[TRAINING] Epoch: 14 | Step: 2000 | Global step: 33542 | Running loss avg: 0.1301
INFO:root:[TRAINING] Epoch: 14 | Step: 2100 | Global step: 33642 | Running loss avg: 0.2118
INFO:root:[TRAINING] Epoch: 14 | Step: 2200 | Global step: 33742 | Running loss avg: 0.2459
INFO:root:[TRAINING] Epoch 14 concluded | Average epoch loss: 0.2907 | Average speed: 3259.09 wps
INFO:root:[VALIDATION] Epoch: 14 | Step: 100 | Running loss avg: 1.5363
INFO:root:[VALIDATION] Epoch: 14 | Step: 200 | Running loss avg: 0.9926
INFO:root:[VALIDATION] Epoch: 14 | Step: 300 | Running loss avg: 1.2566
INFO:root:[VALIDATION] Epoch: 14 | Step: 400 | Running loss avg: 1.1899
INFO:root:[VALIDATION] Epoch 14 concluded | Validation epoch loss: 1.2468
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: parliament also attaches great importance to the idea that in future it too should receive a report on what is happening in these interim civilian administrations and that we should be accountable to the public for the use we make of european union funds which i think would create a good deal more transparency
Decoded: also also welcome great challenge to the fact of the issue of that first too therefore to a a opinion of that is in in the our the the need the eu of which which we is to which we must does must be the a important for more employment policy policy.
INFO:root:Encoded: the heads of state and government underlined that the joint policies on immigration and asylum to be developed on the basis of the amsterdam treaty should be founded on principles which are clear to the people and which offer guarantees to those seeking protection in the european union or requesting access to its territory
Decoded: the representatives of state and parliament spoke that the commission reform on foreign and europe before that the the of of the union and is the to the <UNK> and to to for the problems to which protection of the european and and and to for the the union and control order.
INFO:root:Encoded: mr president an essential element in the reconstruction of postwar society is always that recovery of the local economy should be as rapid as possible so that it becomes viable once more
Decoded: i president a important balance in the electoral of <UNK> society is still the disparities of the european union must be as important as possible so because it created without so more.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: subject involvement of labour and management in various member states there is no dialogue of substance or effective cooperation between government bodies and representatives of labour and management on employmentrelated issues or in a broader context efforts to modernise the european social model
Decoded: task of of security and management in all member union is a formal of on and development and in parliaments states and the of women and and on any amendments and in a overall view commitment to conduct the european social policy.
INFO:root:Encoded: if we want to survive and prosper in the 21st century then we must welcome and manage change
